id,name,label,L,a,b,B,G,R,H,S,V,Y,Cr,Cb
885,blue-grey-silver-gold-15.jpg,Grey,27,2,-8,75,63,61,165,48,75,64,126,134
886,blue-grey-silver-gold-15.jpg,Grey,25,2,-8,73,61,59,165,49,73,62,126,134
887,blue-grey-silver-gold-15.jpg,Grey,24,2,-8,69,57,55,165,52,69,58,126,134
888,blue-grey-silver-gold-15.jpg,Grey,23,3,-7,68,56,56,171,45,68,57,127,134
889,blue-grey-silver-gold-15.jpg,Grey,24,3,-7,69,57,57,171,44,69,58,127,134
890,blue-grey-silver-gold-15.jpg,Grey,26,3,-7,73,61,61,171,42,73,62,127,134
891,blue-grey-silver-gold-15.jpg,Grey,32,2,1,74,74,80,0,19,80,76,131,127
892,blue-grey-silver-gold-15.jpg,Grey,26,2,-6,72,62,62,171,35,72,63,127,133
893,blue-grey-silver-gold-15.jpg,Grey,29,2,-3,74,69,71,188,17,74,70,129,130
894,blue-grey-silver-gold-15.jpg,Silver,55,-1,7,120,132,136,32,30,136,132,131,121
895,blue-grey-silver-gold-15.jpg,Silver,54,0,5,122,131,135,30,25,135,131,131,123
896,blue-grey-silver-gold-15.jpg,Silver,54,1,5,120,128,135,23,28,135,129,132,123
897,blue-grey-silver-gold-15.jpg,Silver,56,3,8,121,133,145,21,42,145,135,135,120
898,blue-grey-silver-gold-15.jpg,Silver,56,2,10,117,133,145,24,49,145,135,135,118
899,blue-grey-silver-gold-15.jpg,Silver,55,0,5,123,132,136,30,24,136,132,131,123
900,blue-grey-silver-gold-15.jpg,Gold,45,2,23,68,104,122,28,113,122,105,140,107
901,blue-grey-silver-gold-15.jpg,Gold,38,2,23,51,87,105,28,131,105,88,140,107
902,blue-grey-silver-gold-15.jpg,Gold,34,2,24,44,80,98,28,141,98,81,140,107
903,blue-grey-silver-gold-15.jpg,Gold,31,4,25,35,72,92,28,158,92,74,141,106
904,blue-grey-silver-gold-15.jpg,Gold,32,3,26,34,74,93,29,162,93,75,141,105
905,blue-grey-silver-gold-15.jpg,Gold,33,3,28,34,77,96,30,165,96,78,141,103
906,blue-grey-silver-gold-15.jpg,Gold,34,4,27,38,79,101,28,159,101,81,142,104
907,blue-grey-silver-gold-15.jpg,Gold,38,2,27,46,89,108,30,146,108,90,141,103
908,blue-grey-silver-gold-15.jpg,Gold,40,2,27,51,94,113,30,140,113,95,141,103
909,blue-grey-silver-gold-15.jpg,Gold,42,2,27,55,98,117,30,135,117,99,141,103
910,blue-grey-silver-gold-15.jpg,Gold,44,4,27,60,102,125,28,133,125,104,143,103
911,blue-grey-silver-gold-15.jpg,Gold,51,2,29,74,121,142,29,122,142,122,142,101
912,blue-grey-silver-gold-15.jpg,Gold,37,2,27,44,86,105,29,148,105,87,141,104
913,blue-grey-silver-gold-16.jpg,Blue,45,-7,-16,133,111,75,144,111,133,103,108,145
914,blue-grey-silver-gold-16.jpg,Blue,38,-7,-24,128,95,39,144,177,128,82,97,154
915,blue-grey-silver-gold-16.jpg,Blue,36,-5,-27,127,89,31,145,193,127,76,96,157
916,blue-grey-silver-gold-16.jpg,Blue,36,-8,-23,121,90,29,142,194,121,75,95,154
917,blue-grey-silver-gold-16.jpg,Blue,35,-7,-22,118,88,33,143,184,118,75,98,152
918,blue-grey-silver-gold-16.jpg,Blue,36,-7,-25,124,90,30,143,193,124,76,95,155
919,blue-grey-silver-gold-16.jpg,Blue,54,-14,-3,134,137,98,125,73,137,125,109,133
920,blue-grey-silver-gold-16.jpg,Grey,52,-1,9,110,125,128,36,36,128,124,131,120
921,blue-grey-silver-gold-16.jpg,Grey,48,-2,9,101,116,119,36,39,119,115,131,120
922,blue-grey-silver-gold-16.jpg,Grey,61,-2,16,120,149,156,34,59,156,148,134,112
923,blue-grey-silver-gold-16.jpg,Grey,41,0,1,97,99,100,28,8,100,99,129,127
924,blue-grey-silver-gold-16.jpg,Grey,40,-2,3,91,96,95,51,13,96,95,128,126
925,blue-grey-silver-gold-16.jpg,Grey,40,-1,3,90,95,94,51,13,95,94,128,126
926,blue-grey-silver-gold-16.jpg,Grey,40,0,1,93,95,96,28,8,96,95,129,127
927,blue-grey-silver-gold-16.jpg,Grey,40,0,1,94,96,97,28,8,97,96,129,127
928,blue-grey-silver-gold-16.jpg,Grey,41,0,1,95,97,98,28,8,98,97,129,127
929,blue-grey-silver-gold-16.jpg,Grey,43,-2,3,98,103,102,51,12,103,102,128,126
930,blue-grey-silver-gold-16.jpg,Grey,45,0,3,103,108,111,27,18,111,108,130,125
931,blue-grey-silver-gold-16.jpg,Grey,50,0,9,105,119,125,30,41,125,119,132,120
932,blue-grey-silver-gold-16.jpg,Grey,53,-2,11,108,127,132,34,46,132,126,132,118
933,blue-grey-silver-gold-16.jpg,Grey,58,-1,15,114,139,149,30,60,149,139,135,114
934,blue-grey-silver-gold-16.jpg,Silver,71,-2,13,151,175,181,34,42,181,174,133,115
935,blue-grey-silver-gold-16.jpg,Silver,71,-2,12,153,175,180,35,38,180,174,132,116
936,blue-grey-silver-gold-16.jpg,Silver,71,-2,11,155,175,180,34,35,180,174,132,117
937,blue-grey-silver-gold-16.jpg,Silver,71,-3,11,156,177,179,39,33,179,175,131,117
938,blue-grey-silver-gold-16.jpg,Silver,71,-3,11,156,177,179,39,33,179,175,131,117
939,blue-grey-silver-gold-16.jpg,Silver,71,-3,11,156,177,179,39,33,179,175,131,117
940,blue-grey-silver-gold-16.jpg,Silver,71,-1,11,155,174,181,31,37,181,174,133,117
941,blue-grey-silver-gold-16.jpg,Silver,70,-1,11,154,173,180,31,37,180,173,133,117
942,blue-grey-silver-gold-16.jpg,Gold,67,-1,35,99,162,183,32,117,183,161,144,93
943,blue-grey-silver-gold-16.jpg,Gold,64,-1,38,87,154,175,32,128,175,153,144,91
944,blue-grey-silver-gold-16.jpg,Gold,62,-2,39,82,151,171,33,133,171,149,144,90
945,blue-grey-silver-gold-16.jpg,Gold,62,0,39,82,150,173,32,134,173,149,145,90
946,blue-grey-silver-gold-16.jpg,Gold,63,1,39,83,150,175,31,134,175,150,146,90
947,blue-grey-silver-gold-16.jpg,Gold,63,-1,39,84,152,175,32,133,175,151,145,90
948,blue-grey-silver-gold-16.jpg,Gold,64,0,37,91,155,179,31,125,179,155,145,92
949,blue-grey-silver-gold-16.jpg,Gold,67,0,35,99,161,185,31,119,185,161,145,93
950,blue-grey-silver-gold-16.jpg,Gold,64,0,37,91,155,179,31,125,179,155,145,92
951,blue-grey-silver-gold-16.jpg,Gold,63,0,39,83,151,174,32,133,174,150,145,90
952,blue-grey-silver-gold-16.jpg,Gold,63,-1,38,85,152,173,32,130,173,151,144,91
953,blue-grey-silver-gold-17.jpg,Blue,50,0,-28,168,123,86,151,124,168,117,106,157
954,blue-grey-silver-gold-17.jpg,Blue,34,14,-49,159,78,17,152,228,159,69,91,179
955,blue-grey-silver-gold-17.jpg,Blue,29,17,-51,149,65,0,152,255,149,55,89,181
956,blue-grey-silver-gold-17.jpg,Blue,29,17,-51,149,65,0,152,255,149,55,89,181
957,blue-grey-silver-gold-17.jpg,Blue,28,16,-49,144,64,1,152,253,144,54,90,179
958,blue-grey-silver-gold-17.jpg,Blue,32,12,-47,151,75,16,152,228,151,66,92,176
959,blue-grey-silver-gold-17.jpg,Blue,38,4,-37,149,90,44,152,180,149,83,100,165
960,blue-grey-silver-gold-17.jpg,Blue,44,-1,-27,150,108,71,151,134,150,102,106,155
961,blue-grey-silver-gold-17.jpg,Blue,47,-2,-23,151,116,83,150,115,151,110,109,151
962,blue-grey-silver-gold-17.jpg,Blue,28,18,-50,146,63,1,152,253,146,54,90,180
963,blue-grey-silver-gold-17.jpg,Blue,29,17,-51,148,64,0,152,255,148,54,89,181
964,blue-grey-silver-gold-17.jpg,Blue,38,7,-41,156,90,41,153,188,156,83,98,169
965,blue-grey-silver-gold-17.jpg,Grey,46,-2,4,103,111,111,43,18,111,110,129,124
966,blue-grey-silver-gold-17.jpg,Grey,45,-1,5,100,109,112,32,27,112,109,130,123
967,blue-grey-silver-gold-17.jpg,Grey,46,-2,7,98,110,110,43,28,110,109,129,122
968,blue-grey-silver-gold-17.jpg,Grey,45,-1,5,100,109,112,32,27,112,109,130,123
969,blue-grey-silver-gold-17.jpg,Grey,48,-2,9,101,116,118,38,37,118,115,130,120
970,blue-grey-silver-gold-17.jpg,Grey,54,-2,11,110,129,134,34,46,134,128,132,118
971,blue-grey-silver-gold-17.jpg,Grey,57,-1,13,115,138,146,32,54,146,138,134,115
972,blue-grey-silver-gold-17.jpg,Grey,49,-1,7,106,118,122,32,33,122,118,131,121
973,blue-grey-silver-gold-17.jpg,Silver,69,-1,12,148,170,176,34,41,176,169,133,116
974,blue-grey-silver-gold-17.jpg,Silver,67,-1,12,144,165,173,31,43,173,165,134,116
975,blue-grey-silver-gold-17.jpg,Silver,67,-1,13,141,164,172,32,46,172,164,134,115
976,blue-grey-silver-gold-17.jpg,Silver,67,-1,13,141,164,172,32,46,172,164,134,115
977,blue-grey-silver-gold-17.jpg,Silver,67,-1,14,139,164,174,30,51,174,164,135,114
978,blue-grey-silver-gold-17.jpg,Silver,71,-1,15,148,175,185,31,51,185,175,135,113
979,blue-grey-silver-gold-17.jpg,Silver,71,-2,14,149,175,182,34,46,182,174,134,114
980,blue-grey-silver-gold-17.jpg,Silver,70,-2,13,148,172,178,34,43,178,171,133,115
981,blue-grey-silver-gold-17.jpg,Gold,61,-1,36,85,148,169,32,127,169,147,144,93
982,blue-grey-silver-gold-17.jpg,Gold,60,-1,38,76,143,164,32,137,164,142,144,91
983,blue-grey-silver-gold-17.jpg,Gold,56,0,39,67,134,157,32,146,157,133,145,91
984,blue-grey-silver-gold-17.jpg,Gold,56,-1,39,66,135,155,33,146,155,133,144,90
985,blue-grey-silver-gold-17.jpg,Gold,57,-1,39,68,137,157,33,145,157,135,144,90
986,blue-grey-silver-gold-17.jpg,Gold,58,-1,39,71,140,160,33,142,160,138,144,90
987,blue-grey-silver-gold-17.jpg,Gold,59,-1,36,78,141,162,32,132,162,140,144,93
988,blue-grey-silver-gold-17.jpg,Gold,60,0,35,83,143,165,31,127,165,143,144,94
989,blue-grey-silver-gold-18.jpg,Blue,36,2,-11,104,85,80,162,59,104,86,124,138
990,blue-grey-silver-gold-18.jpg,Blue,12,22,-42,91,24,1,160,252,91,25,111,165
991,blue-grey-silver-gold-18.jpg,Blue,12,21,-41,91,25,0,159,255,91,25,110,165
992,blue-grey-silver-gold-18.jpg,Blue,11,21,-40,88,24,0,159,255,88,24,111,164
993,blue-grey-silver-gold-18.jpg,Blue,10,21,-41,87,22,1,160,252,87,23,112,164
994,blue-grey-silver-gold-18.jpg,Blue,10,21,-41,87,23,0,159,255,87,23,112,164
995,blue-grey-silver-gold-18.jpg,Blue,12,20,-41,89,25,0,159,255,89,25,110,164
996,blue-grey-silver-gold-18.jpg,Blue,12,22,-42,91,24,0,159,255,91,24,111,166
997,blue-grey-silver-gold-18.jpg,Blue,13,19,-39,90,29,9,160,229,90,30,113,162
998,blue-grey-silver-gold-18.jpg,Blue,23,10,-31,102,53,37,160,163,102,54,116,155
999,blue-grey-silver-gold-18.jpg,Blue,19,12,-31,93,44,30,161,173,93,45,117,155
1000,blue-grey-silver-gold-18.jpg,Grey,26,4,-6,73,62,64,178,38,73,64,128,133
1001,blue-grey-silver-gold-18.jpg,Grey,26,2,-5,69,61,62,176,30,69,62,128,132
1002,blue-grey-silver-gold-18.jpg,Grey,24,3,-6,67,57,57,171,38,67,58,127,133
1003,blue-grey-silver-gold-18.jpg,Grey,22,4,-7,64,53,55,178,44,64,55,128,133
1004,blue-grey-silver-gold-18.jpg,Grey,22,3,-6,64,54,54,171,40,64,55,127,133
1005,blue-grey-silver-gold-18.jpg,Grey,25,2,-5,67,59,60,176,30,67,60,128,132
1006,blue-grey-silver-gold-18.jpg,Grey,26,2,-3,67,62,63,179,19,67,63,128,130
1007,blue-grey-silver-gold-18.jpg,Grey,29,3,-1,72,68,74,228,21,74,70,131,129
1008,blue-grey-silver-gold-18.jpg,Silver,52,2,11,105,122,135,24,57,135,124,136,117
1009,blue-grey-silver-gold-18.jpg,Silver,52,2,11,106,123,136,24,56,136,125,136,117
1010,blue-grey-silver-gold-18.jpg,Silver,52,1,11,106,124,135,26,55,135,125,135,117
1011,blue-grey-silver-gold-18.jpg,Silver,52,1,11,106,124,135,26,55,135,125,135,117
1012,blue-grey-silver-gold-18.jpg,Silver,52,1,11,106,124,135,26,55,135,125,135,117
1013,blue-grey-silver-gold-18.jpg,Silver,52,1,11,106,124,135,26,55,135,125,135,117
1014,blue-grey-silver-gold-18.jpg,Gold,33,2,24,40,76,94,28,146,94,77,140,107
1015,blue-grey-silver-gold-18.jpg,Gold,27,5,28,22,61,83,27,187,83,63,142,105
1016,blue-grey-silver-gold-18.jpg,Gold,32,5,27,34,72,96,26,165,96,75,143,105
1017,blue-grey-silver-gold-18.jpg,Gold,37,4,27,43,84,107,27,153,107,86,143,104
1018,blue-grey-silver-gold-18.jpg,Gold,27,6,27,22,60,84,26,188,84,63,143,105
1019,blue-grey-silver-gold-18.jpg,Gold,27,6,27,23,61,85,26,186,85,64,143,105
1020,blue-grey-silver-gold-18.jpg,Gold,41,4,27,54,96,119,28,139,119,98,143,103
1021,blue-grey-silver-gold-19.jpg,Blue,60,-3,-6,155,147,134,144,35,155,144,121,134
1022,blue-grey-silver-gold-19.jpg,Blue,51,1,-22,160,124,100,154,96,160,121,113,150
1023,blue-grey-silver-gold-19.jpg,Blue,27,11,-42,129,63,10,152,235,129,55,96,170
1024,blue-grey-silver-gold-19.jpg,Blue,27,14,-46,138,63,1,151,253,138,53,91,176
1025,blue-grey-silver-gold-19.jpg,Blue,27,14,-46,134,61,0,151,255,134,51,92,175
1026,blue-grey-silver-gold-19.jpg,Blue,27,14,-45,135,62,0,151,255,135,52,91,175
1027,blue-grey-silver-gold-19.jpg,Blue,27,14,-45,135,62,0,151,255,135,52,91,175
1028,blue-grey-silver-gold-19.jpg,Blue,34,5,-40,146,83,23,150,215,146,72,93,170
1029,blue-grey-silver-gold-19.jpg,Blue,27,14,-45,135,62,0,151,255,135,52,91,175
1030,blue-grey-silver-gold-19.jpg,Blue,29,13,-46,141,67,3,151,250,141,56,90,176
1031,blue-grey-silver-gold-19.jpg,Blue,34,4,-38,143,83,23,149,214,143,72,93,168
1032,blue-grey-silver-gold-19.jpg,Blue,39,-2,-28,138,96,51,149,161,138,87,102,157
1033,blue-grey-silver-gold-19.jpg,Blue,50,-7,-11,138,124,95,142,79,138,117,112,140
1034,blue-grey-silver-gold-19.jpg,Grey,46,1,-5,120,111,108,160,26,120,111,126,133
1035,blue-grey-silver-gold-19.jpg,Grey,45,-1,-4,115,109,104,151,24,115,108,125,132
1036,blue-grey-silver-gold-19.jpg,Grey,44,1,-6,115,106,103,160,27,115,106,126,133
1037,blue-grey-silver-gold-19.jpg,Grey,47,0,-4,119,112,109,158,21,119,112,126,132
1038,blue-grey-silver-gold-19.jpg,Grey,49,1,-3,123,118,119,179,10,123,119,128,130
1039,blue-grey-silver-gold-19.jpg,Grey,45,0,-4,114,107,104,158,22,114,107,126,132
1040,blue-grey-silver-gold-19.jpg,Grey,47,-1,-4,118,112,107,151,24,118,111,125,132
1041,blue-grey-silver-gold-19.jpg,Grey,45,1,-5,116,107,104,160,26,116,107,126,133
1042,blue-grey-silver-gold-19.jpg,Grey,45,1,-5,118,109,106,160,26,118,109,126,133
1043,blue-grey-silver-gold-19.jpg,Silver,70,-3,6,160,173,171,49,19,173,171,128,122
1044,blue-grey-silver-gold-19.jpg,Silver,70,-3,6,160,173,171,49,19,173,171,128,122
1045,blue-grey-silver-gold-19.jpg,Silver,69,-3,6,159,172,170,49,19,172,170,128,122
1046,blue-grey-silver-gold-19.jpg,Silver,70,-4,7,159,173,169,55,21,173,170,127,122
1047,blue-grey-silver-gold-19.jpg,Silver,69,-3,7,157,171,169,49,21,171,169,128,121
1048,blue-grey-silver-gold-19.jpg,Silver,69,-3,8,155,171,170,45,24,171,169,129,120
1049,blue-grey-silver-gold-19.jpg,Silver,69,-2,9,152,169,172,36,30,172,168,131,119
1050,blue-grey-silver-gold-19.jpg,Silver,70,-3,7,159,173,171,49,21,173,171,128,121
1051,blue-grey-silver-gold-19.jpg,Gold,63,-1,34,94,153,173,32,116,173,152,143,95
1052,blue-grey-silver-gold-19.jpg,Gold,62,0,33,93,150,172,31,117,172,150,144,96
1053,blue-grey-silver-gold-19.jpg,Gold,63,0,33,95,152,174,31,116,174,152,144,96
1054,blue-grey-silver-gold-19.jpg,Gold,63,0,33,95,152,173,31,115,173,152,143,96
1055,blue-grey-silver-gold-19.jpg,Gold,64,0,32,99,154,175,31,111,175,154,143,97
1056,blue-grey-silver-gold-19.jpg,Gold,63,0,33,96,153,174,31,114,174,153,143,96
1057,brown-black-black-brown-brown-0.jpg,Brown,29,8,-3,75,66,79,226,42,79,71,134,130
1058,brown-black-black-brown-brown-0.jpg,Brown,21,7,2,49,48,64,253,64,64,53,136,126
1059,brown-black-black-brown-brown-0.jpg,Brown,18,9,3,40,40,58,0,79,58,45,137,125
1060,brown-black-black-brown-brown-0.jpg,Brown,14,9,4,32,32,50,0,92,50,37,137,125
1061,brown-black-black-brown-brown-0.jpg,Brown,14,11,5,31,32,53,2,106,53,38,139,124
1062,brown-black-black-brown-brown-0.jpg,Brown,16,10,5,34,35,56,2,100,56,41,139,124
1063,brown-black-black-brown-brown-0.jpg,Brown,16,10,5,34,35,56,2,100,56,41,139,124
1064,brown-black-black-brown-brown-0.jpg,Brown,14,12,5,31,31,55,0,111,55,38,140,124
1065,brown-black-black-brown-brown-0.jpg,Brown,18,10,4,38,39,60,2,94,60,45,139,124
1066,brown-black-black-brown-brown-0.jpg,Brown,21,9,4,46,47,67,2,80,67,53,138,124
1067,brown-black-black-brown-brown-0.jpg,Brown,21,9,3,47,46,66,254,77,66,52,138,125
1068,brown-black-black-brown-brown-0.jpg,Brown,24,11,1,58,53,74,246,72,74,60,138,127
1069,brown-black-black-brown-brown-0.jpg,Brown,27,7,2,62,61,77,253,53,77,66,136,126
1070,brown-black-black-brown-brown-0.jpg,Black,18,2,-8,57,45,41,160,72,57,45,125,135
1071,brown-black-black-brown-brown-0.jpg,Black,13,2,-9,47,34,32,165,81,47,35,126,135
1072,brown-black-black-brown-brown-0.jpg,Black,12,3,-8,44,32,30,165,81,44,33,126,134
1073,brown-black-black-brown-brown-0.jpg,Black,12,1,-7,42,33,30,160,73,42,33,126,133
1074,brown-black-black-brown-brown-0.jpg,Black,12,3,-8,43,31,29,165,83,43,32,126,134
1075,brown-black-black-brown-brown-0.jpg,Black,10,3,-9,42,29,27,165,91,42,30,126,135
1076,brown-black-black-brown-brown-0.jpg,Black,10,3,-9,42,30,26,160,97,42,30,125,135
1077,brown-black-black-brown-brown-0.jpg,Black,10,3,-9,41,28,26,165,93,41,29,126,135
1078,brown-black-black-brown-brown-0.jpg,Black,12,3,-9,45,32,30,165,85,45,33,126,135
1079,brown-black-black-brown-brown-0.jpg,Black,13,1,-11,50,34,27,158,117,50,34,123,137
1080,brown-black-black-brown-brown-0.jpg,Black,10,3,-11,42,27,24,164,109,42,28,125,136
1081,brown-black-black-brown-brown-0.jpg,Black,8,5,-10,37,23,24,174,96,37,25,127,135
1082,brown-black-black-brown-brown-0.jpg,Black,7,4,-10,34,20,21,174,105,34,22,127,135
1083,brown-black-black-brown-brown-0.jpg,Black,6,4,-13,37,19,18,168,131,37,21,126,137
1084,brown-black-black-brown-brown-0.jpg,Black,6,6,-13,37,19,20,173,124,37,21,127,137
1085,brown-black-black-brown-brown-0.jpg,Black,7,6,-12,39,21,20,168,124,39,23,126,137
1086,brown-black-black-brown-brown-0.jpg,Black,13,3,-14,53,34,26,158,130,53,34,122,139
1087,brown-black-black-brown-brown-0.jpg,Black,11,3,-13,48,30,23,159,133,48,30,123,138
1088,brown-black-black-brown-brown-0.jpg,Brown,18,10,-6,53,40,54,216,66,54,46,134,132
1089,brown-black-black-brown-brown-0.jpg,Brown,10,14,1,27,21,46,246,139,46,29,140,127
1090,brown-black-black-brown-brown-0.jpg,Brown,10,13,3,24,20,45,249,142,45,28,140,126
1091,brown-black-black-brown-brown-0.jpg,Brown,13,9,1,33,29,48,247,101,48,35,137,127
1092,brown-black-black-brown-brown-0.jpg,Brown,9,12,1,25,19,42,245,140,42,27,139,127
1093,brown-black-black-brown-brown-0.jpg,Brown,9,12,1,25,19,42,245,140,42,27,139,127
1094,brown-black-black-brown-brown-0.jpg,Brown,10,11,1,28,23,44,246,122,44,30,138,127
1095,brown-black-black-brown-brown-0.jpg,Brown,11,11,-1,31,25,44,243,110,44,31,137,128
1096,brown-black-black-brown-brown-0.jpg,Brown,14,10,-4,42,31,47,227,87,47,37,135,131
1097,brown-black-black-brown-brown-0.jpg,Brown,21,8,-3,58,49,62,226,53,62,54,134,130
1098,brown-black-black-brown-brown-0.jpg,Brown,14,10,-2,41,33,50,236,87,50,39,136,129
1099,brown-black-black-brown-brown-0.jpg,Brown,14,12,-3,41,30,50,233,102,50,37,137,130
1100,brown-black-black-brown-brown-0.jpg,Brown,14,12,-3,41,30,50,233,102,50,37,137,130
1101,brown-black-black-brown-brown-0.jpg,Brown,16,9,-2,43,35,52,236,83,52,41,136,129
1102,brown-black-black-brown-brown-0.jpg,Brown,21,8,-4,57,47,60,223,55,60,52,134,131
1103,brown-black-black-brown-brown-0.jpg,Noise,52,-4,-30,177,130,76,148,146,177,119,97,161
1104,brown-black-black-brown-brown-0.jpg,Noise,56,-2,-33,193,140,89,150,137,193,131,98,163
1105,brown-black-black-brown-brown-0.jpg,Noise,65,-4,-31,213,163,110,149,123,213,153,97,162
1106,brown-black-black-brown-brown-0.jpg,Noise,68,-5,-29,218,171,117,148,118,218,160,97,161
1107,brown-black-black-brown-brown-0.jpg,Noise,69,-7,-28,221,176,119,147,118,221,164,96,160
1108,brown-black-black-brown-brown-0.jpg,Noise,69,-6,-29,220,174,120,148,116,220,163,97,160
1109,brown-black-black-brown-brown-0.jpg,Noise,68,-5,-29,219,172,118,148,118,219,161,97,161
1110,brown-black-black-brown-brown-0.jpg,Noise,67,-4,-30,217,169,117,149,118,217,159,98,161
1111,brown-black-black-brown-brown-0.jpg,Noise,64,-2,-32,214,161,111,150,123,214,152,99,163
1112,brown-black-black-brown-brown-0.jpg,Noise,60,-2,-33,203,150,99,150,131,203,141,98,163
1113,brown-black-black-brown-brown-0.jpg,Noise,57,-1,-32,192,140,94,151,130,192,132,101,162
1114,brown-black-black-brown-brown-0.jpg,Noise,56,-1,-31,190,140,94,150,129,190,132,101,161
1115,brown-black-black-brown-brown-0.jpg,Noise,55,0,-31,185,135,93,151,127,185,128,103,160
1116,brown-black-black-brown-brown-0.jpg,Noise,54,1,-30,182,132,96,153,120,182,127,106,159
1117,brown-black-black-brown-brown-0.jpg,Noise,60,-2,-15,171,148,126,150,67,171,144,115,143
1118,brown-black-black-brown-brown-0.jpg,Noise,57,-5,-10,155,141,119,145,59,155,136,116,139
1119,brown-black-black-brown-brown-0.jpg,Noise,59,-4,-12,165,147,124,147,63,165,142,115,141
1120,brown-black-black-brown-brown-0.jpg,Noise,60,-2,-15,171,148,126,150,67,171,144,115,143
1121,brown-black-black-brown-brown-0.jpg,Noise,60,-4,-15,172,149,123,148,73,172,144,113,144
1122,brown-black-black-brown-brown-0.jpg,Noise,60,-3,-18,176,147,120,150,81,176,142,112,147
1123,brown-black-black-brown-brown-0.jpg,Noise,58,-2,-19,174,144,117,150,84,174,139,112,148
1124,brown-black-black-brown-brown-0.jpg,Noise,58,-1,-22,178,142,112,151,95,178,137,110,151
1125,brown-black-black-brown-brown-0.jpg,Noise,57,-1,-23,179,141,111,152,97,179,136,110,152
1126,brown-black-black-brown-brown-0.jpg,Noise,54,0,-23,169,132,104,152,98,169,128,111,151
1127,brown-black-black-brown-brown-0.jpg,Noise,50,1,-22,157,121,97,154,97,157,118,113,150
1128,brown-black-black-brown-brown-0.jpg,Noise,47,2,-23,151,114,92,155,100,151,112,114,150
1129,brown-black-black-brown-brown-0.jpg,Noise,35,1,-20,115,84,63,153,115,115,81,115,147
1130,brown-black-black-brown-brown-0.jpg,Noise,45,2,-21,143,108,88,155,98,143,106,115,149
1131,brown-black-black-brown-brown-0.jpg,Noise,49,1,-26,162,120,91,153,112,162,116,110,154
1132,brown-black-black-brown-brown-0.jpg,Noise,50,1,-27,166,122,91,153,115,166,118,109,155
1133,brown-black-black-brown-brown-0.jpg,Noise,60,1,-30,199,149,113,153,110,199,144,106,159
1134,brown-black-black-brown-brown-0.jpg,Noise,63,0,-29,206,157,119,152,108,206,151,105,159
1135,brown-black-black-brown-brown-0.jpg,Noise,63,0,-29,205,156,118,152,108,205,150,105,159
1136,brown-black-black-brown-brown-0.jpg,Noise,67,0,-31,220,168,128,152,107,220,162,104,161
1137,brown-black-black-brown-brown-0.jpg,Noise,69,0,-31,223,171,131,152,105,223,165,104,161
1138,brown-black-black-brown-brown-0.jpg,Noise,69,0,-32,225,171,130,152,108,225,165,103,162
1139,brown-black-black-brown-brown-0.jpg,Noise,67,0,-32,222,168,127,152,109,222,162,103,162
1140,brown-black-black-brown-brown-0.jpg,Noise,66,0,-32,219,165,124,152,111,219,159,103,162
1141,brown-black-black-brown-brown-0.jpg,Noise,63,3,-33,214,156,120,154,112,214,152,105,163
1142,brown-black-black-brown-brown-0.jpg,Noise,61,2,-32,205,150,113,154,114,205,145,105,162
1143,brown-black-black-brown-brown-0.jpg,Noise,58,1,-31,194,142,106,153,116,194,137,106,160
1144,brown-black-black-brown-brown-0.jpg,Noise,51,1,-30,174,124,88,153,126,174,119,106,159
1145,brown-black-black-brown-brown-0.jpg,Noise,40,2,-28,140,96,67,154,133,140,92,110,155
1146,brown-black-black-brown-brown-0.jpg,Noise,32,2,-24,112,76,52,154,137,112,73,113,150
1147,brown-black-black-brown-brown-0.jpg,Noise,38,2,-28,137,93,62,153,140,137,89,109,155
1148,brown-black-black-brown-brown-0.jpg,Noise,50,2,-29,170,123,91,153,119,170,119,108,157
1149,brown-black-black-brown-brown-0.jpg,Noise,66,1,-32,219,164,125,153,109,219,159,104,162
1150,brown-black-black-brown-brown-0.jpg,Noise,67,1,-32,220,165,128,154,107,220,160,105,162
1151,brown-black-black-brown-brown-0.jpg,Noise,64,2,-31,212,158,123,154,107,212,154,106,161
1152,brown-black-black-brown-brown-0.jpg,Noise,63,2,-31,208,154,119,154,109,208,150,106,161
1153,brown-black-black-brown-brown-0.jpg,Noise,54,3,-30,182,132,102,155,112,182,129,109,158
1154,brown-black-black-brown-brown-0.jpg,Noise,36,3,-23,122,85,65,156,119,122,83,115,150
1155,brown-black-black-brown-brown-0.jpg,Noise,31,4,-18,102,73,64,161,95,102,74,121,144
1156,brown-black-black-brown-brown-0.jpg,Noise,38,2,-29,137,91,57,153,149,137,86,107,157
1157,brown-black-black-brown-brown-0.jpg,Noise,44,1,-30,155,108,70,152,140,155,102,105,158
1158,brown-black-black-brown-brown-0.jpg,Noise,57,1,-32,195,141,100,152,124,195,135,103,162
1159,brown-black-black-brown-brown-0.jpg,Noise,77,-6,-27,239,196,145,148,100,239,186,99,158
1160,brown-black-black-brown-brown-0.jpg,Noise,76,-4,-28,240,194,146,149,100,240,185,100,159
1161,brown-black-black-brown-brown-0.jpg,Noise,75,-2,-31,242,190,144,151,103,242,182,101,162
1162,brown-black-black-brown-brown-0.jpg,Noise,67,1,-32,222,167,128,153,108,222,162,104,162
1163,brown-black-black-brown-brown-0.jpg,Noise,65,-1,-29,211,162,122,152,108,211,156,104,159
1164,brown-black-black-brown-brown-0.jpg,Noise,58,-3,-24,182,143,105,150,108,182,136,106,154
