id,name,label,L,a,b,B,G,R,H,S,V,Y,Cr,Cb
283,brown-black-black-orange-brown-3.jpg,Orange,41,22,24,59,83,141,12,148,141,98,159,106
284,brown-black-black-orange-brown-3.jpg,Brown,22,25,4,50,39,89,247,143,89,55,152,125
285,brown-black-black-orange-brown-3.jpg,Brown,24,23,8,48,44,93,253,134,93,59,152,122
286,brown-black-black-orange-brown-3.jpg,Brown,22,25,4,50,39,89,247,143,89,55,152,125
287,brown-black-black-orange-brown-3.jpg,Brown,21,26,4,46,33,87,246,158,87,51,154,125
288,brown-black-black-orange-brown-4.jpg,Brown,29,22,-11,86,55,94,222,106,94,70,145,137
289,brown-black-black-orange-brown-4.jpg,Brown,30,20,2,70,60,103,246,106,103,74,149,126
290,brown-black-black-orange-brown-4.jpg,Brown,30,20,3,68,59,102,247,108,102,73,149,125
291,brown-black-black-orange-brown-4.jpg,Black,12,14,-34,80,29,9,159,226,80,29,114,157
292,brown-black-black-orange-brown-4.jpg,Black,16,8,-25,75,38,24,159,173,75,38,118,149
293,brown-black-black-orange-brown-4.jpg,Black,13,12,-30,76,32,15,159,205,76,32,116,153
294,brown-black-black-orange-brown-4.jpg,Black,12,16,-36,84,28,11,161,222,84,29,115,159
295,brown-black-black-orange-brown-4.jpg,Black,7,16,-32,64,16,4,162,239,64,18,118,154
296,brown-black-black-orange-brown-4.jpg,Black,9,13,-31,69,23,5,159,237,69,23,115,154
297,brown-black-black-orange-brown-4.jpg,Orange,42,25,26,59,83,149,11,154,149,100,163,105
298,brown-black-black-orange-brown-4.jpg,Orange,43,27,29,55,83,154,12,164,154,101,166,102
299,brown-black-black-orange-brown-4.jpg,Orange,42,24,29,53,83,148,13,164,148,99,163,102
300,brown-black-black-orange-brown-4.jpg,Orange,42,24,19,70,83,145,7,132,145,100,160,111
301,brown-black-black-orange-brown-4.jpg,Brown,24,24,0,60,44,92,242,133,92,60,151,128
302,brown-black-black-orange-brown-4.jpg,Brown,25,22,5,55,47,94,249,127,94,62,151,124
303,brown-black-black-orange-brown-4.jpg,Brown,23,28,4,52,37,95,245,156,95,56,156,126
304,brown-black-black-orange-brown-4.jpg,Brown,23,26,-3,62,39,91,237,146,91,57,152,131
305,brown-black-black-orange-brown-5.jpg,Black,14,8,-6,45,34,44,209,62,45,38,132,132
306,brown-black-black-orange-brown-5.jpg,Black,26,6,-25,101,62,47,159,136,101,62,117,150
307,brown-black-black-orange-brown-5.jpg,Black,26,5,-24,100,63,43,156,145,100,61,115,150
308,brown-black-black-orange-brown-5.jpg,Orange,58,17,21,104,128,180,13,108,180,141,156,107
309,brown-black-black-orange-brown-5.jpg,Orange,58,18,23,100,128,182,15,115,182,141,157,105
310,brown-black-black-orange-brown-5.jpg,Orange,58,19,23,100,127,184,14,116,184,141,159,105
311,brown-black-black-orange-brown-5.jpg,Orange,60,17,15,119,134,183,10,89,183,147,154,112
312,brown-black-black-orange-brown-5.jpg,Brown,35,14,3,80,75,107,249,76,107,85,144,125
313,brown-black-black-orange-brown-5.jpg,Brown,40,13,2,92,88,117,250,63,117,97,142,125
314,brown-black-black-orange-brown-5.jpg,Brown,27,20,-8,77,53,88,227,101,88,66,144,134
315,brown-black-black-orange-brown-5.jpg,Brown,34,12,-9,95,75,94,211,54,95,83,136,135
316,brown-black-black-orange-brown-6.jpg,Brown,43,12,0,102,95,122,245,56,122,104,141,127
317,brown-black-black-orange-brown-6.jpg,Brown,49,10,3,112,111,137,254,48,137,119,141,124
318,brown-black-black-orange-brown-6.jpg,Brown,48,11,-2,119,109,132,237,44,132,117,139,129
319,brown-black-black-orange-brown-6.jpg,Black,5,17,-31,60,11,3,165,242,60,14,120,154
320,brown-black-black-orange-brown-6.jpg,Black,13,18,-35,85,30,17,163,204,85,32,117,158
321,brown-black-black-orange-brown-6.jpg,Black,13,18,-31,78,28,28,171,163,78,34,124,153
322,brown-black-black-orange-brown-6.jpg,Orange,53,21,10,112,114,168,2,85,168,130,155,118
323,brown-black-black-orange-brown-6.jpg,Orange,54,23,18,101,116,178,8,110,178,133,160,110
324,brown-black-black-orange-brown-6.jpg,Orange,57,21,23,99,123,183,12,117,183,138,160,106
325,brown-black-black-orange-brown-6.jpg,Orange,58,20,20,107,127,185,11,108,185,142,159,108
326,brown-black-black-orange-brown-6.jpg,Brown,45,18,-8,122,98,132,226,66,132,111,143,134
327,brown-black-black-orange-brown-6.jpg,Brown,59,14,-1,145,134,166,241,49,166,145,143,128
328,brown-black-black-orange-brown-6.jpg,Brown,60,15,-3,152,137,169,236,48,169,148,143,130
329,brown-black-black-orange-brown-6.jpg,Brown,38,20,-19,121,80,108,200,86,121,93,139,144
330,brown-black-black-orange-brown-7.jpg,Brown,27,22,1,65,52,98,244,120,98,67,150,127
331,brown-black-black-orange-brown-7.jpg,Brown,28,22,3,63,53,100,247,120,100,68,151,125
332,brown-black-black-orange-brown-7.jpg,Brown,27,21,-1,67,53,95,242,113,95,67,148,128
333,brown-black-black-orange-brown-7.jpg,Brown,27,22,-4,72,52,95,236,115,95,67,148,131
334,brown-black-black-orange-brown-7.jpg,Black,13,7,-22,65,33,22,160,169,65,33,120,146
335,brown-black-black-orange-brown-7.jpg,Black,12,11,-29,72,28,15,161,202,72,29,118,152
336,brown-black-black-orange-brown-7.jpg,Black,7,17,-31,63,17,10,165,215,63,20,121,152
337,brown-black-black-orange-brown-7.jpg,Black,7,19,-32,65,14,11,168,212,65,19,122,154
338,brown-black-black-orange-brown-7.jpg,Orange,41,25,24,59,79,144,10,151,144,96,162,107
339,brown-black-black-orange-brown-7.jpg,Orange,41,25,30,49,81,147,14,170,147,97,164,101
340,brown-black-black-orange-brown-7.jpg,Orange,40,25,34,41,78,146,15,183,146,94,165,98
341,brown-black-black-orange-brown-7.jpg,Orange,41,24,30,49,81,146,14,169,146,97,163,101
342,brown-black-black-orange-brown-7.jpg,Brown,22,29,4,50,35,93,245,159,93,54,156,126
343,brown-black-black-orange-brown-7.jpg,Brown,25,27,8,50,43,100,251,145,100,61,156,122
344,brown-black-black-orange-brown-7.jpg,Brown,25,26,8,48,42,97,251,145,97,59,155,122
345,brown-black-black-orange-brown-7.jpg,Brown,25,26,8,48,42,97,251,145,97,59,155,122
346,brown-black-black-orange-brown-8.jpg,Brown,74,13,0,185,176,209,244,40,209,187,144,127
347,brown-black-black-orange-brown-8.jpg,Brown,74,14,-2,189,176,208,239,39,208,187,143,129
348,brown-black-black-orange-brown-8.jpg,Black,47,-7,-18,142,117,75,144,120,142,107,105,148
349,brown-black-black-orange-brown-8.jpg,Black,37,-1,-30,137,91,43,149,175,137,82,100,159
350,brown-black-black-orange-brown-8.jpg,Orange,87,8,17,187,212,246,18,61,246,219,147,110
351,brown-black-black-orange-brown-8.jpg,Orange,85,11,29,159,205,253,21,95,253,214,156,97
352,brown-black-black-orange-brown-8.jpg,Orange,84,13,36,143,200,255,22,112,255,210,160,90
353,brown-black-black-orange-brown-8.jpg,Orange,85,12,30,155,202,254,20,99,254,212,158,96
354,brown-black-black-orange-brown-8.jpg,Orange,87,10,14,192,211,249,14,58,249,220,149,112
355,brown-black-black-orange-brown-8.jpg,Brown,75,16,7,175,176,220,1,52,220,189,150,120
356,brown-black-black-orange-brown-8.jpg,Brown,73,20,13,158,167,224,6,75,224,183,157,114
357,brown-black-black-orange-brown-8.jpg,Brown,71,19,12,156,163,218,5,73,218,179,156,115
358,brown-black-black-orange-brown-8.jpg,Brown,69,19,3,166,158,205,249,58,205,173,151,124
359,brown-black-black-orange-brown-9.jpg,Brown,43,14,-14,126,96,115,198,61,126,105,135,140
360,brown-black-black-orange-brown-9.jpg,Brown,48,12,-4,121,108,132,233,46,132,117,139,130
361,brown-black-black-orange-brown-9.jpg,Black,5,23,-37,69,10,1,165,251,69,14,119,159
362,brown-black-black-orange-brown-9.jpg,Black,3,23,-37,64,3,1,169,251,64,9,122,159
363,brown-black-black-red-brown-0.jpg,Red,31,33,-7,86,52,116,233,141,116,75,157,134
364,brown-black-black-red-brown-0.jpg,Red,30,33,-6,82,49,116,235,147,116,73,159,133
365,brown-black-black-red-brown-0.jpg,Black,17,6,-29,84,42,7,151,234,84,36,107,155
366,brown-black-black-red-brown-0.jpg,Black,19,5,-29,89,47,12,151,221,89,41,107,155
367,brown-black-black-red-brown-0.jpg,Black,18,11,-35,97,43,10,155,229,97,39,107,161
368,brown-black-black-red-brown-0.jpg,Brown,29,19,2,67,59,99,247,103,99,72,147,125
369,brown-black-black-red-brown-0.jpg,Brown,31,19,5,66,62,104,252,103,104,75,149,123
370,brown-black-black-red-brown-0.jpg,Brown,34,17,2,79,71,108,247,87,108,83,146,126
371,brown-black-black-red-brown-0.jpg,Brown,38,14,2,87,81,112,248,71,112,91,143,126
372,brown-black-black-red-brown-0.jpg,Brown,34,18,2,78,70,110,247,93,110,83,147,125
373,brown-black-black-red-brown-0.jpg,Brown,36,14,-4,92,77,105,233,68,105,87,141,131
374,brown-black-black-red-brown-0.jpg,Black,22,4,-30,99,55,18,151,209,99,49,106,156
375,brown-black-black-red-brown-0.jpg,Black,21,7,-34,103,52,12,152,225,103,46,104,160
376,brown-black-black-red-brown-1.jpg,Brown,18,26,18,22,26,84,3,188,84,43,157,116
377,brown-black-black-red-brown-1.jpg,Brown,21,26,20,23,31,90,5,190,90,48,158,114
378,brown-black-black-red-brown-1.jpg,Brown,21,27,16,29,33,91,3,174,91,50,157,116
379,brown-black-black-red-brown-1.jpg,Black,6,21,-34,66,12,11,170,212,66,18,123,155
380,brown-black-black-red-brown-1.jpg,Black,6,19,-31,63,13,13,171,202,63,19,124,153
381,brown-black-black-red-brown-1.jpg,Black,7,16,-27,60,18,19,172,179,60,23,125,149
382,brown-black-black-red-brown-1.jpg,Black,5,20,-32,61,11,11,171,209,61,17,124,153
383,brown-black-black-red-brown-1.jpg,Red,23,38,11,42,23,108,246,201,108,51,169,123
384,brown-black-black-red-brown-1.jpg,Red,24,39,21,28,23,114,254,204,114,51,173,115
385,brown-black-black-red-brown-1.jpg,Red,24,38,12,42,26,110,248,195,110,53,169,122
386,brown-black-black-red-brown-1.jpg,Brown,31,16,5,66,64,100,254,92,100,75,146,123
387,brown-black-black-red-brown-1.jpg,Brown,33,20,6,69,66,111,253,103,111,80,150,122
388,brown-black-black-red-brown-1.jpg,Brown,38,16,4,84,80,116,251,79,116,91,146,124
389,brown-black-black-red-brown-2.jpg,Brown,19,20,1,45,34,74,244,138,74,47,147,127
390,brown-black-black-red-brown-2.jpg,Brown,20,21,10,36,37,81,1,142,81,50,150,120
391,brown-black-black-red-brown-2.jpg,Brown,20,21,10,36,36,82,0,143,82,50,151,120
392,brown-black-black-red-brown-2.jpg,Brown,20,22,12,31,33,81,2,157,81,47,152,119
393,brown-black-black-red-brown-2.jpg,Black,5,21,-33,63,10,13,173,215,63,17,125,154
394,brown-black-black-red-brown-2.jpg,Black,5,20,-32,62,9,12,173,218,62,16,125,154
395,brown-black-black-red-brown-2.jpg,Black,5,17,-28,55,10,13,174,209,55,16,126,150
396,brown-black-black-red-brown-2.jpg,Black,3,21,-32,56,0,11,179,255,56,10,129,154
397,brown-black-black-red-brown-2.jpg,Black,6,21,-33,64,9,12,173,219,64,16,125,155
398,brown-black-black-red-brown-2.jpg,Red,18,37,24,12,8,97,254,234,97,35,172,115
399,brown-black-black-red-brown-2.jpg,Brown,23,20,12,39,42,87,3,141,87,55,151,119
400,brown-black-black-red-brown-2.jpg,Brown,24,17,4,52,48,84,251,109,84,59,146,124
401,brown-black-black-red-brown-3.jpg,Brown,20,22,14,29,33,81,3,164,81,47,152,118
402,brown-black-black-red-brown-3.jpg,Brown,26,23,15,41,47,100,4,150,100,62,155,116
403,brown-black-black-red-brown-3.jpg,Brown,30,26,12,54,54,114,0,134,114,72,158,118
404,brown-black-black-red-brown-3.jpg,Brown,34,18,4,75,69,110,250,95,110,82,148,124
405,brown-black-black-red-brown-3.jpg,Black,7,19,-32,64,15,13,169,203,64,20,123,153
406,brown-black-black-red-brown-3.jpg,Black,7,20,-31,63,12,19,177,206,63,20,127,152
407,brown-black-black-red-brown-3.jpg,Black,9,18,-29,65,20,23,174,177,65,26,126,150
408,brown-black-black-red-brown-3.jpg,Black,15,7,-20,67,37,32,165,133,67,39,123,144
409,brown-black-black-red-brown-3.jpg,Black,14,13,-33,83,33,13,159,215,83,33,114,156
410,brown-black-black-red-brown-3.jpg,Brown,32,8,6,67,72,93,8,71,93,78,139,122
411,brown-black-black-red-brown-3.jpg,Brown,25,13,7,52,54,84,3,97,84,63,143,122
412,brown-black-black-red-brown-3.jpg,Brown,30,14,2,68,63,92,249,80,92,72,142,126
413,brown-black-black-red-brown-3.jpg,Brown,27,16,-7,76,57,84,226,82,84,67,140,133
414,brown-black-black-red-brown-4.jpg,Brown,18,22,11,31,31,77,0,152,77,45,151,120
415,brown-black-black-red-brown-4.jpg,Brown,19,28,17,24,27,88,2,185,88,45,159,116
416,brown-black-black-red-brown-4.jpg,Brown,18,26,13,26,26,80,0,172,80,42,155,119
417,brown-black-black-red-brown-4.jpg,Brown,18,25,14,25,27,81,2,176,81,43,155,118
418,brown-black-black-red-brown-4.jpg,Black,6,16,-29,60,14,13,170,200,60,19,124,151
419,brown-black-black-red-brown-4.jpg,Black,4,19,-31,57,6,10,174,228,57,13,126,153
420,brown-black-black-red-brown-4.jpg,Black,3,17,-30,53,0,10,179,255,53,9,129,153
421,brown-black-black-red-brown-4.jpg,Black,7,15,-23,54,18,24,178,170,54,24,128,145
422,brown-black-black-red-brown-4.jpg,Brown,27,18,9,51,53,94,2,117,94,65,149,120
423,brown-black-black-red-brown-4.jpg,Brown,25,16,3,56,50,85,249,105,85,61,145,125
424,brown-black-black-red-brown-4.jpg,Brown,27,16,9,52,55,93,3,112,93,66,147,120
425,brown-black-black-red-brown-4.jpg,Red,21,36,20,24,20,102,254,205,102,45,169,116
426,brown-black-black-red-brown-4.jpg,Red,22,36,18,30,22,105,252,202,105,48,169,118
427,brown-black-black-red-brown-4.jpg,Red,22,35,14,36,26,103,250,191,103,50,166,120
428,brown-black-black-red-brown-5.jpg,Brown,61,9,15,123,143,174,17,75,174,150,145,113
429,brown-black-black-red-brown-5.jpg,Brown,54,9,20,97,124,158,19,98,158,131,147,109
430,brown-black-black-red-brown-5.jpg,Brown,42,12,18,71,93,129,16,115,129,101,148,111
431,brown-black-black-red-brown-5.jpg,Brown,45,8,17,79,101,129,19,99,129,107,144,112
432,brown-black-black-red-brown-5.jpg,Black,24,-5,-22,91,62,11,143,224,91,50,100,151
433,brown-black-black-red-brown-5.jpg,Red,31,39,15,52,42,132,251,174,132,70,172,118
434,brown-black-black-red-brown-5.jpg,Red,28,36,8,56,40,118,247,169,118,65,166,123
435,brown-black-black-red-brown-5.jpg,Red,42,27,-2,105,83,141,240,105,141,103,155,129
436,brown-black-black-red-brown-5.jpg,Brown,46,15,16,84,100,142,12,104,142,111,150,113
437,brown-black-black-red-brown-5.jpg,Brown,42,13,14,79,93,129,12,99,129,102,147,115
438,brown-black-black-red-brown-5.jpg,Brown,50,8,14,97,116,143,18,82,143,122,143,114
439,brown-black-black-red-brown-6.jpg,Brown,37,20,12,69,74,123,4,112,123,88,153,117
440,brown-black-black-red-brown-6.jpg,Brown,38,18,18,64,80,127,11,126,127,92,153,112
441,brown-black-black-red-brown-6.jpg,Brown,35,20,21,51,70,121,12,148,121,83,155,110
442,brown-black-black-red-brown-6.jpg,Brown,29,23,17,45,55,109,7,150,109,70,156,114
443,brown-black-black-red-brown-6.jpg,Black,16,7,-19,69,40,33,162,133,69,41,122,144
444,brown-black-black-red-brown-6.jpg,Black,15,4,-24,73,39,9,151,224,73,34,110,150
445,brown-black-black-red-brown-6.jpg,Black,12,5,-22,63,33,14,154,198,63,31,116,146
446,brown-black-black-red-brown-6.jpg,Black,12,3,-19,59,33,17,154,182,59,31,118,144
447,brown-black-black-red-brown-6.jpg,Red,24,44,23,26,12,118,250,229,118,45,180,117
448,brown-black-black-red-brown-6.jpg,Red,28,44,26,30,24,131,254,208,131,57,181,113
449,brown-black-black-red-brown-6.jpg,Red,27,44,22,35,23,129,251,210,129,56,180,116
450,brown-black-black-red-brown-6.jpg,Red,25,38,7,51,28,113,244,192,113,56,169,125
451,brown-black-black-red-brown-6.jpg,Brown,49,11,13,94,109,142,13,86,142,117,146,115
452,brown-black-black-red-brown-6.jpg,Brown,44,18,9,92,95,139,3,86,139,108,150,119
453,brown-black-black-red-brown-6.jpg,Brown,36,8,-11,104,83,92,189,51,104,88,131,137
454,brown-black-black-red-brown-7.jpg,Brown,38,23,17,64,75,132,7,131,132,91,157,113
455,brown-black-black-red-brown-7.jpg,Brown,35,25,16,59,67,126,5,136,126,84,158,114
456,brown-black-black-red-brown-7.jpg,Brown,29,24,8,57,53,105,253,126,105,69,154,121
457,brown-black-black-red-brown-7.jpg,Brown,33,14,4,74,71,103,252,79,103,81,144,124
458,brown-black-black-red-brown-7.jpg,Black,13,6,-21,63,33,22,159,166,63,33,120,145
459,brown-black-black-red-brown-7.jpg,Black,10,13,-33,75,26,4,157,241,75,25,113,156
460,brown-black-black-red-brown-7.jpg,Black,12,10,-30,75,32,5,154,238,75,29,111,154
461,brown-black-black-red-brown-7.jpg,Black,18,1,-23,79,47,12,148,216,79,40,108,150
462,brown-black-black-red-brown-7.jpg,Black,20,-2,-16,73,52,30,149,150,73,48,115,142
463,brown-black-black-red-brown-7.jpg,Red,25,44,7,52,21,120,243,210,120,54,175,127
464,brown-black-black-red-brown-7.jpg,Red,27,47,29,24,17,132,253,222,132,52,185,112
465,brown-black-black-red-brown-7.jpg,Red,26,44,18,38,21,124,249,212,124,54,178,119
466,brown-black-black-red-brown-7.jpg,Red,28,36,-8,80,40,112,232,164,112,66,161,136
467,brown-black-black-red-brown-7.jpg,Brown,48,8,9,100,110,134,13,65,134,116,141,119
468,brown-black-black-red-brown-8.jpg,Brown,34,23,24,42,64,122,12,167,122,79,159,107
469,brown-black-black-red-brown-8.jpg,Brown,35,22,20,54,69,125,9,145,125,84,157,111
470,brown-black-black-red-brown-8.jpg,Brown,34,24,23,46,64,125,10,161,125,80,160,109
471,brown-black-black-red-brown-8.jpg,Brown,36,23,21,53,70,127,10,149,127,85,158,110
472,brown-black-black-red-brown-8.jpg,Black,12,9,-23,65,32,23,162,165,65,33,121,146
473,brown-black-black-red-brown-8.jpg,Black,14,5,-23,69,37,18,155,188,69,35,116,147
474,brown-black-black-red-brown-8.jpg,Black,17,8,-30,86,41,14,155,213,86,38,111,155
475,brown-black-black-red-brown-8.jpg,Black,10,11,-27,67,27,15,161,198,67,28,119,150
476,brown-black-black-red-brown-8.jpg,Black,13,9,-31,78,33,0,153,255,78,28,108,156
477,brown-black-black-red-brown-8.jpg,Red,29,36,0,70,43,117,240,161,117,68,163,129
478,brown-black-black-red-brown-8.jpg,Red,29,45,27,30,24,135,254,210,135,58,183,112
479,brown-black-black-red-brown-8.jpg,Red,27,43,21,37,26,128,251,203,128,58,178,116
480,brown-black-black-red-brown-8.jpg,Red,30,30,-9,88,53,110,230,132,110,74,154,136
481,brown-black-black-red-brown-8.jpg,Brown,41,15,15,73,87,129,11,111,129,98,150,114
482,brown-black-black-red-brown-8.jpg,Brown,41,17,12,79,88,131,7,101,131,100,150,116
483,brown-black-black-red-brown-9.jpg,Brown,42,18,17,73,88,137,10,119,137,101,154,112
484,brown-black-black-red-brown-9.jpg,Brown,42,19,12,81,88,137,5,104,137,102,153,116
485,brown-black-black-red-brown-9.jpg,Brown,41,20,17,73,86,138,9,120,138,100,155,113
486,brown-black-black-red-brown-9.jpg,Brown,36,19,17,60,74,123,9,131,123,87,154,113
487,brown-black-black-red-brown-9.jpg,Black,18,1,-24,80,47,8,148,230,80,39,106,151
488,brown-black-black-red-brown-9.jpg,Black,15,5,-22,71,38,23,157,172,71,37,118,147
489,brown-black-black-red-brown-9.jpg,Black,24,1,-16,82,59,44,154,118,82,57,119,142
490,brown-black-black-red-brown-9.jpg,Black,22,-3,-18,80,57,25,146,175,80,50,110,145
491,brown-black-black-red-brown-9.jpg,Red,26,39,11,48,28,117,246,194,117,57,171,123
492,brown-black-black-red-brown-9.jpg,Red,27,44,26,26,20,127,254,215,127,53,181,113
493,brown-black-black-red-brown-9.jpg,Red,26,43,23,30,22,123,253,209,123,53,178,115
494,brown-black-black-red-brown-9.jpg,Red,23,39,6,48,21,107,243,205,107,50,169,127
495,brown-black-black-red-brown-9.jpg,Brown,51,12,14,99,115,151,13,88,151,124,147,114
496,brown-black-black-red-brown-9.jpg,Brown,50,12,12,100,112,148,11,83,148,121,147,116
497,brown-black-black-red-brown-9.jpg,Brown,55,8,6,123,127,151,6,47,151,134,140,122
498,brown-green-silver-gold-0.jpg,Green,47,-24,0,113,125,59,120,135,125,104,96,133
499,brown-green-silver-gold-0.jpg,Green,45,-27,3,101,118,44,118,160,118,94,92,132
500,brown-green-silver-gold-0.jpg,Green,48,-22,1,113,125,67,119,118,125,106,100,132
501,brown-green-silver-gold-0.jpg,Silver,69,0,-28,220,172,138,153,95,220,167,107,158
502,brown-green-silver-gold-0.jpg,Silver,70,2,-30,226,173,140,154,97,226,169,107,160
503,brown-green-silver-gold-0.jpg,Silver,68,2,-24,208,167,144,155,78,208,165,113,152
504,brown-green-silver-gold-0.jpg,Gold,85,-9,0,213,219,196,117,27,219,211,117,129
505,brown-green-silver-gold-0.jpg,Gold,89,-9,1,223,231,208,113,25,231,223,117,128
506,brown-green-silver-gold-0.jpg,Gold,88,-8,1,219,226,205,114,24,226,219,118,128
507,brown-green-silver-gold-1.jpg,Brown,9,9,7,16,21,42,8,158,42,27,139,122
508,brown-green-silver-gold-1.jpg,Brown,20,9,10,36,44,67,11,118,67,50,140,120
509,brown-green-silver-gold-1.jpg,Green,44,-10,18,74,109,99,55,82,109,102,126,112
510,brown-green-silver-gold-1.jpg,Green,33,-12,20,45,83,71,56,117,83,75,125,111
511,brown-green-silver-gold-1.jpg,Green,49,-8,16,91,122,115,52,65,122,116,127,114
512,brown-green-silver-gold-1.jpg,Silver,61,-1,-4,154,148,143,151,18,154,147,125,132
513,brown-green-silver-gold-1.jpg,Silver,59,0,-8,157,144,136,154,34,157,143,123,136
514,brown-green-silver-gold-1.jpg,Silver,60,1,-8,160,146,140,158,32,160,146,124,136
515,brown-green-silver-gold-1.jpg,Gold,61,-2,7,136,149,151,37,25,151,148,130,121
516,brown-green-silver-gold-1.jpg,Gold,62,-2,7,138,151,153,37,25,153,150,130,121
517,brown-green-silver-gold-1.jpg,Gold,63,-2,7,142,155,157,37,24,157,154,130,121
518,brown-green-silver-gold-2.jpg,Brown,29,7,22,34,64,89,23,158,89,68,143,109
519,brown-green-silver-gold-2.jpg,Brown,59,5,17,114,140,164,22,78,164,144,142,111
520,brown-green-silver-gold-2.jpg,Brown,65,5,20,125,156,181,24,79,181,160,143,108
521,brown-green-silver-gold-2.jpg,Green,78,-10,27,142,197,194,45,71,197,190,131,101
522,brown-green-silver-gold-2.jpg,Green,59,-12,31,88,148,142,47,103,148,139,130,99
523,brown-green-silver-gold-2.jpg,Green,63,-10,29,100,157,154,45,93,157,150,131,100
524,brown-green-silver-gold-2.jpg,Silver,83,-2,14,182,208,215,34,39,215,207,134,114
525,brown-green-silver-gold-2.jpg,Gold,81,-3,20,167,204,212,35,54,212,202,135,108
526,brown-green-silver-gold-2.jpg,Gold,91,-4,20,193,232,240,35,50,240,230,135,107
527,brown-green-silver-gold-2.jpg,Gold,78,-3,20,158,195,203,35,57,203,193,135,108
528,brown-green-silver-gold-3.jpg,Brown,17,28,25,3,22,83,10,246,83,38,160,108
529,brown-green-silver-gold-3.jpg,Brown,28,15,25,28,56,97,17,181,97,65,151,107
530,brown-green-silver-gold-3.jpg,Green,54,-3,29,80,130,142,34,111,142,128,138,101
531,brown-green-silver-gold-3.jpg,Green,44,-12,36,43,110,105,46,155,110,101,131,95
532,brown-green-silver-gold-3.jpg,Green,41,-6,35,39,101,107,39,162,107,96,136,96
533,brown-green-silver-gold-3.jpg,Silver,56,4,11,116,132,149,21,56,149,135,138,117
534,brown-green-silver-gold-3.jpg,Silver,57,2,12,116,135,150,24,58,150,137,137,116
535,brown-green-silver-gold-3.jpg,Gold,53,6,20,94,123,150,22,95,150,128,144,109
536,brown-green-silver-gold-3.jpg,Gold,55,7,21,96,128,157,22,99,157,133,145,107
537,brown-green-silver-gold-4.jpg,Brown,33,17,31,29,67,115,19,191,115,77,155,101
538,brown-green-silver-gold-4.jpg,Green,66,-16,43,82,168,158,48,131,168,155,130,87
539,brown-green-silver-gold-4.jpg,Green,64,-17,46,71,163,152,48,144,163,149,130,84
540,brown-green-silver-gold-4.jpg,Green,65,-13,43,81,165,163,44,130,165,155,134,86
541,brown-green-silver-gold-4.jpg,Silver,82,-3,7,192,206,204,49,17,206,204,128,121
542,brown-green-silver-gold-4.jpg,Silver,78,-3,10,176,196,197,41,27,197,194,130,118
543,brown-green-silver-gold-4.jpg,Gold,91,-4,22,189,232,241,35,55,241,230,136,105
544,brown-green-silver-gold-5.jpg,Gold,75,3,15,159,183,201,24,53,201,186,139,113
545,brown-green-silver-gold-5.jpg,Gold,90,1,15,200,226,242,26,44,242,228,138,112
546,brown-green-silver-gold-5.jpg,Gold,85,1,14,186,211,227,26,46,227,213,138,113
547,brown-green-silver-gold-5.jpg,Brown,30,14,9,59,64,97,6,100,97,73,145,120
548,brown-green-silver-gold-5.jpg,Brown,25,13,14,39,52,84,12,137,84,60,145,116
549,brown-green-silver-gold-5.jpg,Green,65,-17,27,109,165,144,59,87,165,152,122,104
550,brown-green-silver-gold-5.jpg,Green,63,-16,26,107,161,144,56,86,161,150,124,104
551,brown-green-silver-gold-5.jpg,Silver,83,5,-3,214,205,215,218,12,215,209,132,131
552,brown-green-silver-gold-5.jpg,Silver,81,5,-2,207,201,212,233,13,212,205,133,129
553,brown-green-silver-gold-5.jpg,Silver,83,3,3,202,206,217,11,18,217,209,134,124
554,brown-green-silver-gold-6.jpg,Brown,25,16,23,25,49,91,16,185,91,59,151,109
555,brown-green-silver-gold-6.jpg,Brown,30,12,22,37,64,98,19,159,98,71,147,109
556,brown-green-silver-gold-6.jpg,Green,73,-9,20,144,184,179,48,55,184,178,129,109
557,brown-green-silver-gold-6.jpg,Green,56,-10,21,99,140,132,51,75,140,133,127,109
558,brown-green-silver-gold-6.jpg,Green,51,-14,28,74,128,115,53,108,128,118,126,103
559,brown-green-silver-gold-6.jpg,Green,58,-12,27,92,145,136,50,93,145,136,128,103
560,brown-green-silver-gold-6.jpg,Silver,86,3,6,205,214,227,17,25,227,217,135,121
561,brown-green-silver-gold-6.jpg,Silver,82,2,6,194,204,214,21,24,214,206,134,121
562,brown-green-silver-gold-6.jpg,Silver,84,1,10,192,210,221,26,33,221,211,135,117
563,brown-green-silver-gold-6.jpg,Gold,96,-3,16,213,245,251,36,39,251,243,134,111
564,brown-green-silver-gold-6.jpg,Gold,94,-2,18,203,238,248,33,46,248,237,136,109
565,brown-green-silver-gold-6.jpg,Gold,89,1,15,197,223,239,26,45,239,225,138,112
566,brown-green-silver-gold-7.jpg,Brown,30,19,7,63,61,103,254,104,103,74,149,122
567,brown-green-silver-gold-7.jpg,Brown,37,17,5,81,78,117,253,85,117,90,147,123
568,brown-green-silver-gold-7.jpg,Green,56,-22,26,89,144,111,68,97,144,128,116,106
569,brown-green-silver-gold-7.jpg,Green,58,-23,28,89,149,115,67,103,149,132,116,104
570,brown-green-silver-gold-7.jpg,Green,70,-11,19,137,177,166,54,58,177,169,126,110
571,brown-green-silver-gold-7.jpg,Silver,78,3,-15,222,193,184,161,44,222,194,121,144
572,brown-green-silver-gold-7.jpg,Silver,78,2,-17,225,193,180,158,51,225,193,119,146
